repo,absolute_path,relative_path,branch_domain,source_type,canonicality,confidence,local_state,size_bytes
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/figures/README.md,scripts/figures/README.md,OCP / recoverability core,script,canonical,medium,tracked_clean,665
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/figures/generate_publication_figures.py,scripts/figures/generate_publication_figures.py,OCP / recoverability core,script,supporting,medium,tracked_clean,24358
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/figures/validate_publication_figures.py,scripts/figures/validate_publication_figures.py,OCP / recoverability core,script,supporting,medium,tracked_clean,3571
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/papers/export_paper_formats.py,scripts/papers/export_paper_formats.py,OCP / recoverability core,script,supporting,medium,tracked_clean,12655
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/report/build_claim_registry.py,scripts/report/build_claim_registry.py,OCP / recoverability core,script,supporting,medium,tracked_clean,31557
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/report/build_system_report.py,scripts/report/build_system_report.py,OCP / recoverability core,script,supporting,medium,tracked_clean,1429
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/report/compute_descriptor_fiber_invariants.py,scripts/report/compute_descriptor_fiber_invariants.py,OCP / recoverability core,script,supporting,medium,tracked_clean,264
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/report/compute_meta_theory_invariants.py,scripts/report/compute_meta_theory_invariants.py,OCP / recoverability core,script,supporting,medium,tracked_clean,6074
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/search/build_inventory.py,scripts/search/build_inventory.py,OCP / recoverability core,script,supporting,medium,tracked_clean,7774
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/templates/ambiguity_witness_template.py,scripts/templates/ambiguity_witness_template.py,OCP / recoverability core,script,supporting,medium,tracked_clean,717
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/templates/asymptotic_observer_template.py,scripts/templates/asymptotic_observer_template.py,OCP / recoverability core,script,supporting,medium,tracked_clean,693
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/templates/exact_projector_template.py,scripts/templates/exact_projector_template.py,OCP / recoverability core,script,supporting,medium,tracked_clean,1009
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/templates/functional_observability_template.py,scripts/templates/functional_observability_template.py,OCP / recoverability core,script,supporting,medium,tracked_clean,641
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/templates/minimal_information_sweep_template.py,scripts/templates/minimal_information_sweep_template.py,OCP / recoverability core,script,supporting,medium,tracked_clean,660
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/templates/no_go_detection_template.py,scripts/templates/no_go_detection_template.py,OCP / recoverability core,script,supporting,medium,tracked_clean,877
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/templates/periodic_projection_template.py,scripts/templates/periodic_projection_template.py,OCP / recoverability core,script,supporting,medium,tracked_clean,880
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/templates/restricted_linear_recovery_template.py,scripts/templates/restricted_linear_recovery_template.py,OCP / recoverability core,script,supporting,medium,tracked_clean,1618
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/validate/check_links.py,scripts/validate/check_links.py,OCP / recoverability core,script,supporting,medium,tracked_clean,1137
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/validate/check_naming.py,scripts/validate/check_naming.py,OCP / recoverability core,script,supporting,medium,tracked_clean,1138
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/validate/check_visual_gallery.py,scripts/validate/check_visual_gallery.py,OCP / recoverability core,script,supporting,medium,tracked_clean,4061
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/validate/check_workbench_static.py,scripts/validate/check_workbench_static.py,OCP / recoverability core,script,supporting,medium,tracked_clean,658
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/scripts/validate/validate_paper_references.py,scripts/validate/validate_paper_references.py,OCP / recoverability core,script,supporting,medium,tracked_clean,3478
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/__init__.py,src/ocp/__init__.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,11537
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/capacity.py,src/ocp/capacity.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,5826
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/cfd.py,src/ocp/cfd.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,10501
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/context_invariant.py,src/ocp/context_invariant.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,7314
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/continuous.py,src/ocp/continuous.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,4920
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/core.py,src/ocp/core.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,2233
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/decision_layer.py,src/ocp/decision_layer.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,18624
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/design.py,src/ocp/design.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,9925
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/discovery_mixer.py,src/ocp/discovery_mixer.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,53719
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/fiber_limits.py,src/ocp/fiber_limits.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,41599
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/mhd.py,src/ocp/mhd.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,3149
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/next_phase.py,src/ocp/next_phase.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,21475
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/physics.py,src/ocp/physics.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,2288
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/qec.py,src/ocp/qec.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,3341
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/recoverability.py,src/ocp/recoverability.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,79703
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/sectors.py,src/ocp/sectors.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,4238
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/structural_discovery.py,src/ocp/structural_discovery.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,45540
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/unified_limits.py,src/ocp/unified_limits.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,418
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/src/ocp/visuals.py,src/ocp/visuals.py,OCP / recoverability core,source_module,supporting,high,tracked_clean,35107
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/tests/examples/test_bounded_domain_projection_limit.py,tests/examples/test_bounded_domain_projection_limit.py,OCP / recoverability core,test,supporting,high,tracked_clean,433
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/tests/examples/test_decision_layer_examples_consistency.py,tests/examples/test_decision_layer_examples_consistency.py,OCP / recoverability core,test,supporting,high,tracked_clean,2166
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/tests/examples/test_descriptor_fiber_branch_integration.py,tests/examples/test_descriptor_fiber_branch_integration.py,OCP / recoverability core,test,supporting,high,tracked_clean,1734
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/tests/examples/test_design_examples_consistency.py,tests/examples/test_design_examples_consistency.py,OCP / recoverability core,test,supporting,high,tracked_clean,3007
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/tests/examples/test_discovery_mixer_examples_consistency.py,tests/examples/test_discovery_mixer_examples_consistency.py,OCP / recoverability core,test,supporting,high,tracked_clean,661
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/tests/examples/test_generated_artifact_consistency.py,tests/examples/test_generated_artifact_consistency.py,OCP / recoverability core,test,supporting,high,tracked_clean,8992
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/tests/examples/test_glm_decay.py,tests/examples/test_glm_decay.py,OCP / recoverability core,test,supporting,high,tracked_clean,793
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/tests/examples/test_live_repo_alignment_frontdoor.py,tests/examples/test_live_repo_alignment_frontdoor.py,OCP / recoverability core,test,supporting,high,tracked_clean,1544
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/tests/examples/test_major_expansion_candidate_outputs.py,tests/examples/test_major_expansion_candidate_outputs.py,OCP / recoverability core,test,supporting,high,tracked_clean,2794
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/tests/examples/test_next_phase_examples_consistency.py,tests/examples/test_next_phase_examples_consistency.py,OCP / recoverability core,test,supporting,high,tracked_clean,8445
ocp-research-program,/Users/stevenreid/Documents/New project/repos/ocp-research-program/tests/examples/test_structural_discovery_examples_consistency.py,tests/examples/test_structural_discovery_examples_consistency.py,OCP / recoverability core,test,supporting,high,tracked_clean,1907
